CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Avg_Open_To_Buy;Total_Trans_Amt;Total_Trans_Ct
714659133;Attrited Customer;47;M;5;High School;Married;$80K - $120K;Blue;37;2;2;2;9410;9410;2178;41
716425833;Attrited Customer;38;M;2;Graduate;Single;$120K +;Blue;36;5;2;1;34516;33287;1797;35
712166583;Existing Customer;45;F;0;Graduate;Married;Less than $40K;Blue;38;4;3;3;4096;2628;3490;66
713124558;Existing Customer;43;F;2;Graduate;Married;Unknown;Blue;34;6;1;4;7210;6428;4249;75
714048783;Existing Customer;57;M;2;High School;Single;$80K - $120K;Blue;36;6;3;0;8026;5824;4072;72
708784908;Existing Customer;47;F;3;Graduate;Unknown;Unknown;Blue;34;5;1;4;18064;16025;4435;88
714332658;Existing Customer;42;F;3;Graduate;Single;Less than $40K;Blue;35;5;2;4;5596;4510;3896;65
719169783;Existing Customer;52;F;2;Uneducated;Married;Less than $40K;Blue;43;3;3;3;6897;6257;2781;57
718270833;Existing Customer;48;F;3;Post-Graduate;Married;Less than $40K;Silver;40;6;3;3;13991;12411;4100;74
721268133;Existing Customer;44;M;3;Post-Graduate;Married;$40K - $60K;Blue;36;5;2;2;11366;9257;3495;70
795343683;Existing Customer;40;F;3;High School;Single;Less than $40K;Blue;34;5;1;3;1707;718;3935;76
715611933;Existing Customer;50;F;4;Doctorate;Married;Unknown;Blue;38;6;4;2;23692;21290;3632;62
711184983;Existing Customer;41;M;5;Unknown;Unknown;$80K - $120K;Blue;29;6;2;1;11191;11191;3839;73
779601783;Existing Customer;42;F;5;College;Married;Less than $40K;Blue;31;3;1;2;3476;2776;4364;88
784263558;Existing Customer;43;M;2;Uneducated;Single;$60K - $80K;Silver;37;4;3;3;27781;27781;3184;61
720795858;Existing Customer;44;M;4;Graduate;Single;$60K - $80K;Blue;25;3;3;2;10534;10534;3456;72
756629133;Existing Customer;61;F;1;Graduate;Single;Less than $40K;Blue;54;3;2;2;2721;2721;2088;37
714387108;Existing Customer;51;M;3;Graduate;Single;$80K - $120K;Blue;43;4;2;3;10458;10458;3481;51
712164333;Attrited Customer;40;M;4;High School;Married;$60K - $80K;Blue;29;3;3;2;12544;10908;1758;51
714429258;Existing Customer;46;M;5;Doctorate;Single;$60K - $80K;Blue;39;4;3;3;11464;11464;3660;55
796791258;Existing Customer;50;M;1;Uneducated;Married;$120K +;Blue;44;5;2;4;3104;1313;4006;76
711220683;Existing Customer;48;M;1;Unknown;Married;$60K - $80K;Blue;36;4;1;3;11770;9957;3280;70
717582558;Existing Customer;50;M;1;Graduate;Single;$120K +;Blue;40;4;2;3;34516;33331;3874;72
714779733;Existing Customer;44;M;4;Unknown;Single;$60K - $80K;Blue;36;3;1;4;10998;9412;2237;33
817965858;Existing Customer;42;F;4;Unknown;Married;Less than $40K;Blue;37;3;1;3;2757;972;3766;69
717358158;Existing Customer;46;M;3;Uneducated;Single;$60K - $80K;Blue;36;5;1;2;5489;4300;3215;64
720301458;Existing Customer;52;M;1;High School;Single;$120K +;Blue;38;3;1;2;19709;17785;3000;64
826471458;Attrited Customer;42;M;3;Graduate;Married;Less than $40K;Blue;38;2;3;3;6967;5200;1919;38
794579658;Existing Customer;47;M;3;High School;Married;$80K - $120K;Blue;32;3;2;2;23424;20907;3537;73
717052158;Existing Customer;39;M;3;High School;Single;$60K - $80K;Blue;32;3;2;2;21718;19332;3492;66
818311533;Existing Customer;53;F;3;Uneducated;Single;Less than $40K;Blue;48;5;3;1;4908;3479;3535;65
716156508;Existing Customer;52;M;2;High School;Single;$40K - $60K;Blue;36;3;1;3;1470;1470;4095;63
711191808;Existing Customer;39;M;0;Graduate;Single;$80K - $120K;Gold;32;3;1;4;34516;32723;4256;82
712084383;Existing Customer;63;M;1;Graduate;Single;Less than $40K;Blue;56;4;2;2;7936;5855;4247;81
788641758;Existing Customer;53;M;4;College;Single;$60K - $80K;Blue;45;5;3;2;14366;13478;3868;66
788768883;Existing Customer;54;F;0;Unknown;Single;$40K - $60K;Blue;35;4;1;3;9231;7589;4676;68
713277783;Existing Customer;45;F;4;Uneducated;Married;$40K - $60K;Silver;36;6;2;2;18679;17774;2168;55
717451833;Existing Customer;45;F;3;Uneducated;Divorced;Unknown;Blue;36;6;3;2;20356;17839;4547;67
712291308;Existing Customer;52;F;1;Uneducated;Single;Unknown;Blue;40;5;1;3;2259;538;1852;38
712852233;Existing Customer;64;F;0;Graduate;Single;Less than $40K;Blue;53;5;3;4;6663;5898;4583;78
712312908;Existing Customer;47;F;4;Unknown;Unknown;Less than $40K;Blue;34;6;2;4;2424;2424;3890;66
773457558;Existing Customer;45;F;5;College;Single;$40K - $60K;Silver;39;3;2;2;15677;14450;3818;81
716194683;Existing Customer;41;M;4;Graduate;Divorced;$40K - $60K;Blue;30;4;2;3;2334;1196;2155;48
720563058;Existing Customer;56;F;3;College;Single;Unknown;Blue;43;6;1;3;1816;764;4175;65
719502183;Existing Customer;52;F;2;Graduate;Married;Less than $40K;Blue;36;3;1;3;4950;3121;4529;73
712287333;Existing Customer;39;M;1;Uneducated;Single;$80K - $120K;Blue;30;3;1;4;34516;32461;4048;74
716944983;Existing Customer;61;M;0;Uneducated;Married;$120K +;Blue;36;4;3;4;24172;21655;1658;27
718115733;Existing Customer;57;M;1;Graduate;Married;$60K - $80K;Blue;36;4;1;3;9037;7493;1627;27
827691858;Existing Customer;46;F;3;College;Single;Less than $40K;Blue;42;3;2;4;7616;6365;2006;52
716431833;Existing Customer;38;M;2;Unknown;Divorced;$40K - $60K;Blue;28;3;3;4;11209;10044;4614;96
717265983;Existing Customer;44;F;4;Uneducated;Divorced;Unknown;Blue;36;3;2;0;9908;7842;3749;80
769578858;Existing Customer;40;M;2;Graduate;Married;$40K - $60K;Silver;33;4;3;1;18737;18737;4010;76
712815858;Existing Customer;57;F;1;High School;Single;Less than $40K;Blue;45;5;2;4;5330;5330;3525;79
815851233;Attrited Customer;52;M;3;High School;Single;$120K +;Blue;47;6;1;3;19032;19032;1726;42
779425608;Existing Customer;50;F;1;Unknown;Single;Unknown;Blue;32;6;1;4;5916;4933;3752;75
811532208;Existing Customer;51;M;4;Graduate;Married;$40K - $60K;Silver;46;3;5;2;16277;15107;3634;62
713896533;Existing Customer;42;M;4;High School;Single;$60K - $80K;Blue;33;5;1;3;9442;8604;3157;63
712546233;Existing Customer;51;F;3;Unknown;Single;Less than $40K;Blue;39;5;1;3;2990;2990;4065;76
772148058;Existing Customer;45;M;3;Graduate;Unknown;$80K - $120K;Blue;34;6;6;3;2210;1451;2755;53
771776808;Attrited Customer;44;M;4;Uneducated;Married;$40K - $60K;Blue;33;5;4;3;1527;1527;1877;38
715905633;Existing Customer;45;M;1;Graduate;Single;$60K - $80K;Blue;36;3;1;3;6022;4589;3433;68
778282758;Existing Customer;55;M;2;College;Divorced;$120K +;Blue;45;6;2;1;26729;25677;4140;69
717886008;Existing Customer;63;M;1;High School;Single;Less than $40K;Blue;51;5;3;2;6102;6102;4527;67
709985133;Existing Customer;33;F;2;Graduate;Divorced;Less than $40K;Blue;24;3;1;2;6803;4507;2603;47
709289358;Existing Customer;46;M;3;Graduate;Single;$80K - $120K;Blue;38;4;1;2;8101;6835;3226;53
720457608;Existing Customer;41;F;4;Graduate;Married;Less than $40K;Blue;36;4;1;1;4632;4632;4306;63
780612558;Existing Customer;58;F;1;Graduate;Single;$40K - $60K;Blue;46;3;3;3;1996;146;3421;55
714216033;Existing Customer;51;M;3;Doctorate;Married;$120K +;Blue;42;4;1;2;11600;10862;3488;80
710577708;Existing Customer;35;M;1;Unknown;Single;$40K - $60K;Blue;25;5;3;3;2657;674;2591;59
719462433;Existing Customer;42;F;5;Graduate;Single;Less than $40K;Blue;36;4;2;2;8464;7462;4227;92
769063308;Existing Customer;45;M;3;Post-Graduate;Married;$80K - $120K;Blue;39;6;2;2;29003;26680;1676;36
715136583;Existing Customer;51;M;3;High School;Single;$40K - $60K;Blue;36;4;3;4;5000;4058;4077;81
710915358;Existing Customer;63;F;0;College;Single;Unknown;Blue;55;5;1;2;14963;13347;3242;58
709841433;Existing Customer;45;F;2;Graduate;Divorced;Less than $40K;Blue;33;6;3;3;3855;2667;3885;83
710509758;Existing Customer;36;M;4;College;Single;$120K +;Blue;36;5;3;3;28200;27435;2507;64
720527058;Existing Customer;39;F;1;Graduate;Single;Less than $40K;Blue;24;4;3;3;2310;1004;4343;74
711787383;Existing Customer;52;F;2;High School;Single;Less than $40K;Blue;40;3;1;3;1960;532;3782;64
715824108;Existing Customer;52;F;1;Graduate;Married;Less than $40K;Blue;38;3;1;3;3773;2482;4697;75
719474583;Existing Customer;50;M;1;Graduate;Married;$80K - $120K;Blue;30;6;2;3;9771;7995;2778;53
719282433;Existing Customer;60;F;0;Graduate;Single;Unknown;Blue;48;3;3;4;6417;5045;3280;71
772669833;Existing Customer;43;M;3;Post-Graduate;Single;$60K - $80K;Blue;33;4;3;2;16037;16037;3048;70
789365508;Attrited Customer;49;M;2;High School;Divorced;$40K - $60K;Blue;39;2;3;4;14839;14327;1453;26
806641683;Existing Customer;44;M;3;Uneducated;Married;$80K - $120K;Silver;39;5;2;2;34516;33055;3416;70
805534608;Existing Customer;54;F;2;College;Single;$40K - $60K;Blue;49;4;3;3;8769;7455;3817;60
781117533;Existing Customer;50;M;1;Unknown;Married;$120K +;Blue;36;6;3;2;20968;20968;2823;61
710294808;Existing Customer;44;M;3;High School;Married;$60K - $80K;Blue;36;4;1;2;2188;947;4509;67
718788258;Existing Customer;52;M;5;Unknown;Married;$80K - $120K;Blue;40;3;3;4;30314;29538;3290;82
716404383;Attrited Customer;47;F;2;Graduate;Married;Unknown;Blue;36;1;3;2;18799;16282;2315;52
824795358;Existing Customer;49;F;3;High School;Married;Less than $40K;Blue;45;3;3;0;1638;600;4150;70
715196508;Existing Customer;45;M;3;Graduate;Married;$40K - $60K;Blue;35;5;3;2;3538;3538;4123;74
779051808;Existing Customer;35;F;1;Graduate;Single;$40K - $60K;Blue;16;3;2;2;2546;1198;4145;75
720695583;Existing Customer;65;M;1;Graduate;Single;Unknown;Blue;53;6;2;3;10775;8988;3432;70
826414083;Existing Customer;47;F;4;Unknown;Married;$40K - $60K;Blue;43;4;3;4;4798;3781;4225;79
708426483;Existing Customer;56;F;2;Graduate;Single;Less than $40K;Blue;36;4;6;1;5816;5100;3534;73
787472283;Existing Customer;49;M;2;Graduate;Married;$80K - $120K;Blue;36;4;2;2;20533;19212;3918;78
716948283;Existing Customer;58;M;1;College;Single;$80K - $120K;Blue;49;3;3;2;9890;9890;3497;69
778375458;Existing Customer;52;M;3;Graduate;Married;$80K - $120K;Blue;32;6;3;3;30820;29096;3402;75
718504983;Existing Customer;45;F;2;Graduate;Married;Less than $40K;Blue;37;6;2;2;6091;6091;3340;60
709625733;Existing Customer;50;M;2;High School;Single;$60K - $80K;Blue;40;5;2;3;9690;8575;4620;64
719357058;Existing Customer;62;F;2;Doctorate;Single;$40K - $60K;Blue;56;5;3;2;6797;5369;3962;70
709626858;Existing Customer;44;F;3;High School;Married;Less than $40K;Blue;31;3;3;4;4985;3606;4222;61
711843708;Attrited Customer;61;F;0;Graduate;Divorced;Less than $40K;Blue;36;2;3;3;2125;2125;2860;38
711349083;Existing Customer;47;F;4;Doctorate;Married;Less than $40K;Blue;28;3;2;4;4012;4012;2962;60
721462458;Existing Customer;52;F;3;High School;Married;Unknown;Blue;42;3;2;1;23858;22679;3784;69
780833058;Existing Customer;46;M;2;High School;Married;$40K - $60K;Blue;32;4;3;2;2619;348;3835;60
769962933;Existing Customer;40;F;3;Graduate;Single;Less than $40K;Blue;34;4;1;4;6728;5536;5244;75
719095533;Existing Customer;47;F;4;Uneducated;Married;$40K - $60K;Blue;39;3;3;3;2680;1028;3382;58
709718058;Existing Customer;52;F;4;Uneducated;Single;Less than $40K;Blue;36;5;1;4;2936;755;4650;78
819151083;Existing Customer;46;M;5;High School;Single;$60K - $80K;Blue;41;3;3;4;7478;5703;4042;79
770778108;Existing Customer;49;M;4;Post-Graduate;Married;$60K - $80K;Blue;35;4;2;3;2527;1108;3585;68
718877883;Attrited Customer;44;F;3;Unknown;Single;Less than $40K;Blue;36;3;1;1;5644;3127;2440;44
710376708;Existing Customer;50;F;5;Uneducated;Single;Less than $40K;Blue;33;4;3;3;2837;1460;3928;54
718366983;Existing Customer;40;M;3;Graduate;Married;$80K - $120K;Blue;31;6;2;4;18584;16138;3504;64
719604858;Attrited Customer;45;F;3;Unknown;Married;Less than $40K;Blue;31;4;3;3;5941;5941;2196;37
714549558;Attrited Customer;41;F;2;Graduate;Married;$40K - $60K;Blue;32;3;2;2;9576;9576;2362;49
822955008;Attrited Customer;63;M;1;Graduate;Single;$60K - $80K;Blue;56;3;3;2;9569;9569;2287;49
712986483;Existing Customer;32;M;3;College;Unknown;$80K - $120K;Blue;36;3;5;2;15412;15412;3993;73
779597133;Existing Customer;55;M;1;Graduate;Single;$80K - $120K;Blue;44;4;3;2;2663;879;4317;81
758426583;Existing Customer;51;F;2;Post-Graduate;Married;Less than $40K;Blue;44;3;3;4;14383;4073;3308;72
716805408;Existing Customer;52;M;3;Doctorate;Married;$60K - $80K;Blue;40;6;2;2;5376;4572;4511;74
711275433;Attrited Customer;47;M;4;Uneducated;Unknown;Unknown;Blue;36;3;3;3;18873;18873;2021;38
778968408;Existing Customer;39;M;2;Doctorate;Single;$60K - $80K;Blue;27;4;1;3;5341;5341;1955;47
827117808;Attrited Customer;45;M;1;Graduate;Single;$60K - $80K;Blue;41;2;3;2;9904;7391;1152;28
804462633;Attrited Customer;43;F;3;High School;Divorced;Less than $40K;Blue;38;3;3;3;7084;7084;2287;44
709321908;Attrited Customer;47;M;3;High School;Single;$80K - $120K;Blue;29;2;2;3;7498;5179;1676;51
714907908;Existing Customer;51;F;0;High School;Married;$40K - $60K;Blue;40;6;2;2;5450;3776;3722;77
818336508;Existing Customer;50;M;2;Unknown;Single;$120K +;Blue;45;6;2;4;32719;31069;4037;60
712597233;Attrited Customer;37;M;2;Uneducated;Unknown;$40K - $60K;Blue;36;2;3;2;3250;1529;1714;32
711964533;Existing Customer;44;M;3;College;Married;$40K - $60K;Blue;36;3;3;2;6111;3594;4155;68
716705433;Existing Customer;62;F;1;Uneducated;Unknown;Less than $40K;Silver;36;6;1;3;12590;11659;4182;78
717983058;Existing Customer;41;F;3;Graduate;Married;$40K - $60K;Blue;29;5;1;3;1982;914;3058;58
709587783;Existing Customer;39;M;4;Post-Graduate;Single;$60K - $80K;Silver;36;6;3;3;25133;25133;4033;73
709804533;Existing Customer;40;M;4;Uneducated;Single;$120K +;Blue;34;3;1;3;17818;16367;3973;74
712076358;Existing Customer;46;M;3;High School;Single;$120K +;Blue;34;5;3;2;5155;4287;3535;57
711670308;Existing Customer;51;F;3;Unknown;Married;Less than $40K;Blue;30;3;2;0;6006;4430;3199;65
720717108;Existing Customer;64;M;1;Uneducated;Single;Unknown;Blue;51;6;3;1;2571;1361;3647;59
784789758;Existing Customer;40;M;2;Unknown;Married;$60K - $80K;Blue;34;6;3;0;3269;1668;3966;74
779689233;Existing Customer;50;M;3;Graduate;Single;$40K - $60K;Blue;33;3;1;2;2798;1507;2903;69
788792583;Existing Customer;44;F;3;Unknown;Single;$40K - $60K;Blue;26;4;3;0;7277;7277;4458;71
710657508;Existing Customer;32;M;0;College;Unknown;Less than $40K;Blue;36;3;3;4;3788;2463;3975;65
716393958;Existing Customer;43;M;3;High School;Single;$80K - $120K;Blue;34;4;2;0;28262;26779;3855;66
770708133;Existing Customer;47;F;5;High School;Single;Less than $40K;Blue;33;5;2;2;2169;839;3833;64
766131033;Existing Customer;43;F;4;Graduate;Married;Less than $40K;Blue;29;6;3;3;3767;2791;3163;60
719816583;Attrited Customer;46;M;3;Doctorate;Married;$120K +;Blue;38;3;2;2;8989;8437;2309;49
715376508;Existing Customer;47;F;5;Graduate;Married;Less than $40K;Blue;42;3;5;1;2838;321;3493;65
709300458;Existing Customer;48;M;1;Graduate;Unknown;Less than $40K;Blue;43;5;3;3;7199;6168;4041;73
778340733;Existing Customer;44;F;3;College;Married;$40K - $60K;Blue;24;3;1;4;8495;6958;1950;31
708195633;Existing Customer;40;M;2;High School;Unknown;$80K - $120K;Silver;32;5;2;3;34516;33334;2440;54
714729933;Existing Customer;46;M;2;Unknown;Married;$80K - $120K;Blue;36;6;1;2;14164;12639;3749;59
794514108;Existing Customer;50;F;2;Unknown;Married;Unknown;Blue;31;4;2;2;3604;3604;4051;65
812501358;Existing Customer;46;F;4;Post-Graduate;Divorced;Less than $40K;Blue;41;4;1;1;1752;1141;4864;76
718961208;Existing Customer;43;F;3;College;Single;Less than $40K;Blue;32;5;3;3;4204;4204;3799;85
814459833;Existing Customer;42;F;3;Graduate;Single;Less than $40K;Blue;37;5;3;4;8017;8017;3042;55
720363258;Existing Customer;43;F;4;Graduate;Married;Less than $40K;Blue;29;3;3;3;2778;1138;4007;75
714496083;Existing Customer;51;M;3;Unknown;Single;$60K - $80K;Blue;43;4;2;3;6649;4868;1609;28
713004933;Attrited Customer;40;M;3;High School;Married;$60K - $80K;Blue;27;3;2;1;6813;4481;2634;51
712011633;Existing Customer;40;F;2;Doctorate;Single;$40K - $60K;Blue;36;6;1;3;2797;1947;3652;64
772466508;Attrited Customer;45;M;3;Unknown;Single;$60K - $80K;Blue;35;6;2;1;18004;15487;2030;45
708225483;Existing Customer;47;M;4;Graduate;Married;$80K - $120K;Blue;36;3;2;4;11242;9681;4246;81
788923758;Existing Customer;26;F;1;High School;Unknown;Unknown;Blue;13;3;1;3;10693;8176;4138;76
789150633;Existing Customer;50;F;3;Graduate;Married;Less than $40K;Blue;38;6;3;2;3026;1138;3687;58
710809083;Existing Customer;37;F;4;College;Married;Less than $40K;Blue;36;6;3;1;14383;6513;4587;58
787669233;Existing Customer;51;M;2;Doctorate;Single;$80K - $120K;Blue;41;3;3;2;34516;33470;3435;76
708119658;Existing Customer;49;F;4;Graduate;Married;$40K - $60K;Blue;38;4;2;1;12836;11802;2519;53
737921733;Attrited Customer;62;F;1;Unknown;Single;Less than $40K;Blue;55;3;3;3;1892;288;1581;34
765940683;Existing Customer;37;M;3;Uneducated;Single;$80K - $120K;Blue;30;5;2;2;11277;9530;2033;56
719732433;Existing Customer;54;M;2;Graduate;Single;$60K - $80K;Blue;36;5;3;1;12815;11798;3771;78
715491483;Existing Customer;44;M;2;Graduate;Divorced;$120K +;Blue;36;5;2;0;24016;24016;3693;62
783381933;Existing Customer;43;M;4;Uneducated;Married;$60K - $80K;Blue;37;4;1;3;3482;1540;3512;63
811554708;Existing Customer;44;F;3;High School;Married;Unknown;Blue;38;4;6;4;26516;25082;3609;76
719536608;Existing Customer;49;F;3;Graduate;Single;Less than $40K;Blue;36;4;5;1;2285;354;4944;78
720753183;Existing Customer;48;M;2;Post-Graduate;Married;$40K - $60K;Blue;36;4;3;2;9617;7582;4247;76
714505683;Existing Customer;51;M;4;Uneducated;Divorced;$80K - $120K;Blue;38;5;3;2;34516;34516;3250;63
711942783;Existing Customer;41;F;3;High School;Married;Less than $40K;Blue;28;3;1;3;2354;445;4048;61
714031983;Existing Customer;41;F;3;High School;Single;Less than $40K;Silver;36;6;1;3;11533;10115;4038;63
711372258;Existing Customer;59;M;1;College;Single;$40K - $60K;Blue;51;4;2;2;5042;4040;2897;62
710825658;Existing Customer;37;F;3;Uneducated;Single;Less than $40K;Blue;29;5;3;2;2584;970;4045;78
716575758;Attrited Customer;50;F;2;College;Unknown;Unknown;Blue;39;2;3;2;14383;14383;1859;41
714732183;Existing Customer;47;M;4;Uneducated;Unknown;$40K - $60K;Blue;36;6;3;2;3402;1795;3188;65
714097683;Attrited Customer;55;F;2;Graduate;Married;$40K - $60K;Blue;49;3;3;4;1809;1809;2123;44
720568083;Existing Customer;40;M;2;Graduate;Divorced;$60K - $80K;Blue;36;5;2;4;8624;8624;2428;53
708121908;Attrited Customer;48;M;4;Unknown;Married;$80K - $120K;Blue;36;2;3;2;22917;22917;2045;45
778710783;Existing Customer;45;M;3;High School;Divorced;$80K - $120K;Blue;26;3;2;2;18410;17436;3778;83
713745783;Existing Customer;29;F;0;Post-Graduate;Single;Unknown;Gold;36;4;1;4;34516;33064;2336;49
711043983;Existing Customer;44;M;3;High School;Single;$80K - $120K;Blue;29;6;3;1;34516;33257;3275;67
716438433;Existing Customer;41;M;1;Doctorate;Married;$80K - $120K;Blue;32;4;3;3;10130;8681;4002;66
709435533;Attrited Customer;53;F;1;Unknown;Single;Less than $40K;Blue;41;2;3;2;3099;3099;1401;44
711080358;Existing Customer;55;M;1;Unknown;Unknown;$120K +;Blue;46;4;1;2;19849;17644;3657;66
718677858;Existing Customer;39;M;1;College;Married;Less than $40K;Blue;27;4;2;2;2283;1230;4571;72
720259308;Existing Customer;39;M;3;High School;Single;$80K - $120K;Blue;30;5;3;3;6347;5778;3927;82
719346708;Existing Customer;41;F;1;Unknown;Divorced;Less than $40K;Blue;30;5;2;4;2758;1083;3820;72
719874633;Attrited Customer;44;M;1;High School;Unknown;$80K - $120K;Gold;36;2;2;3;34516;34516;1891;34
720286908;Existing Customer;50;M;3;Uneducated;Married;$40K - $60K;Blue;40;5;2;2;3469;3469;3680;80
719168883;Attrited Customer;45;F;5;Unknown;Single;Less than $40K;Blue;34;1;4;1;5155;5155;2753;45
789893808;Existing Customer;52;M;3;Graduate;Divorced;$120K +;Silver;42;6;2;3;34516;33286;2100;38
772472208;Existing Customer;50;M;1;Uneducated;Married;$60K - $80K;Blue;40;6;1;4;4092;3096;2298;48
710402508;Existing Customer;52;M;0;Unknown;Married;$80K - $120K;Blue;36;4;3;4;4675;4675;3487;69
710218233;Existing Customer;43;F;3;High School;Single;$40K - $60K;Blue;35;4;3;3;2297;1253;3161;65
714212358;Attrited Customer;38;F;3;High School;Single;Unknown;Blue;36;1;3;2;5260;3554;2142;57
812956983;Existing Customer;51;M;3;Graduate;Married;$80K - $120K;Blue;46;6;3;3;3458;1469;3409;59
780241758;Existing Customer;59;M;1;High School;Single;$60K - $80K;Blue;45;4;2;4;3943;1426;3527;59
711580908;Existing Customer;52;F;3;Unknown;Single;$40K - $60K;Blue;42;6;3;2;3028;770;4119;81
712835433;Existing Customer;49;F;3;Uneducated;Married;Unknown;Blue;36;5;3;3;14383;14383;4869;73
716461683;Existing Customer;47;F;3;Uneducated;Married;Less than $40K;Silver;36;5;3;1;11884;10545;4134;72
713617608;Existing Customer;43;M;3;Unknown;Married;$120K +;Silver;33;5;2;3;34516;32672;4217;79
714622833;Existing Customer;47;M;3;Uneducated;Single;$80K - $120K;Blue;36;5;3;2;26058;24394;3489;58
712115958;Existing Customer;47;F;3;Uneducated;Single;Less than $40K;Blue;38;5;3;4;2808;544;3562;74
712033833;Existing Customer;42;F;4;Unknown;Unknown;Less than $40K;Blue;34;5;3;2;1874;533;3899;70
714548733;Existing Customer;35;M;0;College;Single;$80K - $120K;Silver;16;6;3;3;34516;34516;2655;64
719523108;Existing Customer;61;M;0;Post-Graduate;Single;$60K - $80K;Blue;36;6;2;3;11236;10660;4253;80
710881008;Existing Customer;42;M;3;High School;Single;$80K - $120K;Blue;29;3;1;1;6380;5142;4119;66
715098333;Existing Customer;52;M;2;High School;Single;$120K +;Blue;43;3;2;3;34516;33755;4313;82
