X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23
60000;1;1;2;23;0;0;0;0;0;0;59318;54553;51323;38031;38825;39255;2065;1597;1473;1521;1538;1521
60000;1;3;1;33;0;0;0;0;0;0;59615;59570;60851;56113;30326;30038;2300;2317;2500;1100;1300;1198
220000;2;3;1;50;-2;-2;-2;-2;-2;-2;612;10612;2225;4782;416;12287;10612;2225;4782;5286;12287;416
100000;2;2;1;49;-2;-2;-2;-2;-2;-2;1261;1261;1261;390;390;390;1261;1261;390;390;390;0
360000;1;1;2;29;-1;-1;-2;-2;-2;-2;51400;0;0;0;0;0;0;0;0;0;0;0
10000;2;2;1;22;-1;-1;-1;0;0;0;390;390;9159;9363;8160;7552;390;9159;700;279;1000;800
230000;2;2;1;30;0;0;0;0;0;0;218495;223270;227807;218047;223370;206937;8270;8366;6012;9474;6962;24338
90000;2;3;1;25;0;0;0;0;0;0;80603;73487;70581;67336;67069;67890;2827;2370;2300;2300;2700;2700
80000;2;3;2;54;0;-1;-1;0;0;0;60980;1541;4822;4918;5188;5797;1541;4822;324;500;700;500
30000;1;2;2;25;-2;-2;-2;-2;-2;-2;836;836;390;390;390;0;836;390;390;390;0;780
70000;1;2;2;32;0;0;0;0;0;0;66982;68817;60607;28622;24485;18419;3036;2264;858;797;814;2003
230000;2;2;1;33;1;-2;-2;-1;-1;-2;0;0;0;1990;0;0;0;0;1990;0;0;0
90000;1;2;2;28;2;0;0;0;0;0;33382;35526;37513;38637;44088;35705;3000;3000;3000;10000;3000;2000
90000;1;1;1;29;0;0;0;0;0;0;82410;85150;81812;76424;77086;77634;8000;3000;3100;3000;3000;2500
50000;2;2;1;39;-1;2;2;2;0;0;23912;23242;25451;24743;25263;25763;0;2600;0;918;921;1127
130000;2;1;2;30;2;0;0;2;0;0;112822;115526;123658;120259;121205;124778;4527;10122;1;4355;8918;0
190000;1;2;1;44;0;0;0;0;0;0;197494;194913;192896;116537;112086;108660;7200;8000;4100;4000;5000;7000
160000;2;2;1;45;-1;-1;-1;-1;-1;-1;19477;10477;7396;5224;16989;1640;10528;7433;5245;17053;1647;30028
310000;2;1;1;34;-1;-1;-1;0;-1;-1;455;455;1415;883;883;1033;455;1415;0;883;1033;883
50000;2;3;1;36;0;0;0;0;0;0;44449;35238;37551;17808;13765;14038;2500;11000;600;500;502;521
80000;1;2;2;26;-1;0;0;0;0;0;2159;4132;5949;7144;5309;500;2000;2002;2005;15;523;0
260000;2;1;1;52;2;2;2;2;-1;-1;150;150;150;150;2500;0;0;0;0;2500;0;0
50000;1;1;2;26;-1;2;2;-1;0;-1;5713;5406;-978;978;652;626;0;0;1956;0;626;0
80000;2;1;2;23;1;2;0;0;2;0;32337;31543;32141;28622;24619;23211;0;1659;4000;0;1000;25000
50000;1;2;2;24;0;0;0;0;0;0;23553;21507;17827;7655;7881;8248;1700;2000;500;500;500;1000
50000;1;3;1;44;0;0;0;0;0;0;49996;50386;24565;21098;18965;18063;1596;1291;695;668;654;637
720000;2;1;1;45;0;0;0;0;0;0;125529;112933;105582;104501;83504;79411;8019;8043;10092;3020;2591;10081
210000;1;3;2;34;-1;-1;-1;-1;0;0;862;1136;1511;54400;81139;82585;1144;1515;54409;30000;3759;435
100000;2;2;1;29;2;2;0;0;2;2;75242;73482;76628;82320;83359;85837;0;5000;7000;2500;4000;0
50000;1;3;1;49;1;2;0;0;0;0;36728;35835;32092;32581;33897;34691;36;1833;1322;2000;1358;3446
240000;2;2;1;39;-2;-2;-2;-2;-2;-2;11958;0;0;0;0;0;0;0;0;0;0;0
180000;1;2;1;43;0;0;0;0;0;0;171992;175427;150965;71478;72955;74426;6099;4427;1949;2007;2030;2000
200000;2;2;1;28;-1;-1;-1;-1;-1;-1;3099;3174;0;3239;0;500;3174;0;3239;0;500;0
130000;1;1;1;47;2;2;2;2;2;2;115704;117277;118814;119915;121325;122052;4900;5000;4503;4605;4400;4204
160000;1;3;1;48;0;0;0;-2;-2;-2;156197;102650;0;0;0;0;4700;0;0;0;0;0
360000;1;2;1;63;1;-2;-1;-1;-1;-1;-3;-3;590;-10;2162;3528;0;593;0;2172;3545;0
20000;2;3;1;47;0;0;0;-1;-1;-2;8152;7268;3699;780;0;0;1125;1000;780;0;0;0
310000;1;3;1;32;0;0;0;0;0;0;172772;152397;110375;84373;57779;14163;8295;6000;4000;3000;1000;2000
220000;1;1;2;31;-2;-2;-2;-2;-2;-2;2828;2828;2828;2828;2828;3013;2828;2828;2828;2828;3013;2828
50000;2;2;1;42;0;0;0;0;0;0;49401;47828;48416;20098;20130;20158;2100;2000;702;718;730;632
80000;2;2;2;24;0;0;0;0;0;0;78749;77025;66725;21604;9352;9276;4000;2784;1882;1000;457;20000
120000;2;1;2;26;0;0;0;0;0;0;11513;12227;13321;15090;16836;18554;1206;1300;2000;2000;2000;2000
180000;2;2;1;41;-2;-2;-2;-2;-2;-2;21450;0;6980;10628;9920;6205;0;6980;10628;9920;6205;6381
90000;1;1;2;27;-1;-1;-1;-1;-1;-1;1040;3953;6986;868;350;874;3963;6986;868;350;874;548
200000;2;1;1;27;2;2;2;0;0;0;191406;201756;197185;146021;147473;147669;15100;3028;5169;5400;5306;5232
120000;2;1;2;34;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
140000;1;2;2;28;0;0;2;2;2;2;137706;118294;115038;119696;87930;96561;12300;0;8200;0;10000;0
80000;2;2;2;23;0;0;0;0;0;0;50884;48709;19010;21808;15995;12290;2427;1214;600;656;282;0
40000;1;1;1;34;-1;-1;-1;-1;-1;-1;7018;7402;8374;7505;7515;9120;7419;8382;7505;7515;9120;6180
60000;1;1;2;30;1;-1;-1;0;0;0;0;345;11736;11387;10228;10497;345;13737;0;4000;6000;0
20000;2;1;2;25;0;0;0;-1;-1;-2;17693;13037;600;1040;0;0;1081;600;1040;800;0;0
50000;1;3;1;47;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
120000;2;3;1;47;0;0;0;0;0;0;16224;16085;17677;16450;18407;15841;2001;2317;1002;3009;1000;1000
30000;2;2;2;31;0;0;0;0;0;0;28716;26570;26829;26839;27449;25125;2000;1600;1000;1000;1000;0
150000;1;1;2;30;2;2;2;2;2;2;17352;21338;20304;21585;20718;22813;5000;0;2000;0;3000;0
30000;2;2;2;22;-1;0;-1;-1;-1;-1;13271;9277;2655;2800;4503;780;2015;2655;2800;4503;780;11500
200000;2;3;1;54;6;5;4;3;2;2;110185;107665;104686;102549;101400;0;0;0;0;0;0;0
50000;1;1;2;22;0;0;0;0;0;0;13444;14819;15967;16599;17329;17888;1600;1700;1200;1000;1000;1000
80000;2;2;1;35;0;0;0;0;0;-1;2227;3432;4416;5275;0;316;1250;1200;1000;0;316;31002
120000;2;2;1;28;0;0;0;0;0;0;96833;78920;74310;75710;77503;73945;3000;5000;3000;3000;4000;1500
230000;2;2;1;46;-1;-1;-1;-1;-1;-1;4328;1518;1958;368;1613;1371;1518;1972;368;1613;1371;752
200000;2;1;1;42;0;0;0;0;0;0;23242;24575;25284;25938;26478;26889;1711;1420;1074;1107;1000;1000
110000;2;2;1;28;1;2;0;0;0;0;106932;103381;75794;76947;79105;72344;27;4000;3000;3000;10000;3000
230000;2;1;2;32;1;2;2;2;0;0;205498;210424;212979;207759;212014;225246;10000;7598;0;8000;17000;0
180000;2;1;2;26;-1;-1;-1;-1;-1;-1;873;7233;2701;1900;45517;9451;7233;2701;1900;45517;9451;5795
220000;1;2;2;35;1;-2;-1;0;0;-1;0;0;81677;46177;3308;2912;0;220230;7308;0;2912;0
200000;1;2;1;38;0;0;0;0;0;0;8565;86497;138640;75983;44160;34671;85000;60000;3500;2000;2000;2000
400000;2;1;2;32;1;2;2;2;2;2;29864;29104;31379;27969;9513;1346;0;3000;0;1000;0;10025
130000;1;2;2;28;0;0;0;0;0;0;119513;121776;122440;125189;127644;74295;6000;4500;5100;5365;2846;2600
20000;2;2;1;23;0;0;0;0;0;0;18774;18608;18312;18474;18074;19618;1700;1577;2000;808;2000;2000
250000;2;1;2;50;1;-2;-1;-1;-1;-1;0;0;138;946;377;0;0;138;946;377;0;0
350000;1;1;2;31;0;-1;-1;-2;-2;-2;51900;1000;0;0;0;0;1000;0;0;0;0;0
80000;2;1;1;44;0;0;0;0;0;0;68677;68947;67025;64850;63658;63005;3152;2873;2380;2401;2492;2073
180000;2;3;3;40;0;0;0;0;0;0;30712;27597;25427;21230;17357;13303;1774;3000;892;1000;620;440
180000;2;2;2;34;0;0;0;0;0;0;115700;119834;121342;124337;127181;130147;6000;5000;5000;5000;6000;5000
500000;2;1;2;41;-1;-1;-1;-1;-1;-1;2345;3595;1537;360;0;785;3595;1537;363;0;785;0
180000;1;1;2;31;-2;-2;-2;-2;-2;-2;2930;3300;2860;4216;2609;9609;3300;2860;4216;2609;9700;6525
70000;2;1;2;25;-1;-1;0;0;-1;-1;2781;18180;3463;4256;4244;10032;18180;1500;3000;4244;10032;7329
180000;1;2;2;30;0;0;0;2;0;0;40735;36337;36882;34000;34798;35488;1581;4626;0;1500;1419;1400
50000;1;3;2;34;0;0;0;2;0;0;9110;10454;12274;11780;14578;18309;1500;2000;0;3000;4000;0
130000;1;3;1;54;3;3;2;0;0;0;131139;132596;127906;86109;81941;84545;6000;0;3029;4000;5000;3300
510000;2;1;2;35;-1;-1;-1;-1;0;0;198;3125;200;22397;28782;18617;3125;200;22397;18000;1000;1602
50000;1;2;2;24;0;0;0;2;0;0;15519;19520;21103;20101;20402;20132;5000;2300;0;1000;2000;1000
30000;2;2;1;31;-1;2;2;3;2;2;699;309;-471;1479;1320;930;0;0;1950;0;390;0
180000;1;2;2;26;3;2;2;0;0;2;129728;132185;126527;126407;131572;127154;6006;5;5008;10006;10;5004
150000;1;1;2;26;0;0;2;2;2;2;131490;145714;147332;149199;151978;148131;16441;5500;5800;5400;5000;0
150000;2;2;1;25;0;0;0;0;0;0;147476;140352;110722;98874;65258;58027;6640;4100;4000;2675;2500;1500
140000;2;1;2;27;0;0;0;0;0;0;126785;129752;132554;268084;137061;129250;6500;6500;5000;5000;5568;3600
130000;2;2;2;25;1;2;2;2;0;0;4393;4178;10018;5353;5465;4559;0;6000;0;173;326;80
400000;2;1;1;31;-1;-1;-1;-1;-1;-1;5581;2833;1162;325;325;325;2833;1162;325;325;325;325
70000;1;2;2;29;0;0;0;0;0;0;34449;35009;21307;8840;8131;7535;1600;1300;500;1000;1000;1500
220000;1;1;2;31;-2;-2;-2;-2;-2;-2;332;332;328;1024;1888;1132;333;329;1029;1897;1137;1499
50000;2;2;2;25;-1;2;0;0;0;0;6806;6552;7561;7712;7936;47743;0;1125;276;348;40000;1151
290000;1;1;2;43;0;0;0;0;0;0;197175;210932;217394;221950;228203;233974;17000;10000;10000;10000;10000;5000
360000;2;2;1;46;-1;-1;-1;-1;-1;-1;6402;13301;3762;7483;6399;9145;13389;3785;7527;6418;9187;15762
60000;2;2;2;34;0;0;0;0;0;0;59291;60720;59503;49305;28903;28577;3000;2267;1000;1100;1300;1025
30000;1;2;2;31;2;0;0;0;0;-1;23559;23381;540;150;-30;170;1000;500;0;600;200;5183
20000;2;2;1;37;4;3;2;0;0;0;20460;19860;19100;18500;18500;18500;0;0;0;0;0;4500
400000;1;1;2;37;-1;-1;-1;-1;-1;-1;1783;1251;629;0;303;219;1251;629;0;303;219;1640
130000;2;1;2;25;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
230000;2;2;1;36;-2;-2;-2;-2;-2;-1;198;29430;22925;6120;6519;12051;29439;22993;6167;6519;12086;5948
250000;2;2;1;40;1;2;2;-2;-2;-1;7067;998;0;0;0;1604;4;0;0;0;1604;0
380000;1;1;2;33;-1;-1;-2;-2;-2;-2;2500;0;0;0;0;0;0;0;0;0;0;0
130000;1;2;2;28;-1;-1;-1;-1;-2;-2;381;550;547;226;73;-121;551;548;226;105;89;0
310000;1;2;1;43;-1;-1;-1;-1;-1;-1;4943;2691;2060;2004;2503;814;2691;2060;2018;2505;816;3052
220000;2;2;1;45;1;-1;0;-1;0;-1;0;6010;7069;43957;30693;13264;6010;1229;43957;614;13264;700
340000;2;1;2;27;0;0;0;-1;-1;-1;30452;36919;24268;3210;3240;11095;6919;4322;3210;3240;11095;3345
80000;1;2;1;29;0;0;2;0;0;0;37822;40900;39944;40744;42084;42923;3700;0;1462;2000;1536;2001
20000;2;2;1;42;0;0;0;0;0;0;19185;18621;19605;19717;19203;19871;1323;1307;691;705;995;722
80000;2;2;2;38;2;0;0;2;0;0;18733;20081;17245;13507;14479;14083;2000;2500;0;2000;2000;3000
150000;2;2;1;39;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
60000;2;1;2;30;0;0;0;0;0;0;24396;25463;27036;27074;25911;26431;1463;2036;937;1911;951;2056
200000;1;2;2;30;-2;-2;-2;-2;-2;-2;48492;49934;24753;123439;132269;129224;20294;24891;125171;17816;26269;4349
50000;1;3;1;31;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
150000;1;1;1;37;0;0;0;-1;0;0;49112;48450;19790;50123;45987;46555;1510;1850;101123;1650;1700;0
220000;2;2;2;54;-1;0;0;-1;-1;-1;2742;3131;2664;891;1927;4250;1500;1500;891;1927;4250;3000
330000;2;2;2;27;0;0;0;0;0;0;237515;230471;233421;201240;186444;158521;11012;11012;6548;6497;6037;5141
80000;2;3;2;39;-1;-1;-1;-1;-1;-1;4762;6712;1814;4811;1379;6136;6734;1817;4817;1381;6137;6251
120000;2;3;2;47;1;2;2;2;2;2;121400;123055;118030;122443;120370;123766;7352;0;8990;0;9000;0
60000;1;1;2;28;0;0;0;0;2;0;18996;20806;22447;24337;23808;24610;2120;2000;2269;0;1200;2269
100000;1;2;2;34;2;2;2;2;2;2;54126;57919;57778;59227;58151;61966;5300;1400;3000;0;4800;2500
500000;2;1;1;48;-1;0;0;0;0;0;273430;268256;262467;254307;249106;242741;9704;10851;9005;9074;8501;8985
30000;1;2;3;45;0;-1;-1;0;0;-2;3390;390;780;780;0;0;390;780;0;0;0;0
90000;1;3;3;34;-2;-2;-2;-2;-2;-2;33957;4976;176;21601;7423;9252;4990;176;21665;8213;9279;16445
210000;1;2;1;36;-1;-1;-1;-1;-2;-2;1060;777;7971;-8;-8;-8;779;7994;0;0;0;1704
10000;1;2;2;42;1;2;0;0;0;0;9980;9178;7912;4838;10096;10112;1000;1517;194;6700;1000;1500
230000;2;1;1;35;-1;-1;-1;-1;-1;-1;1246;3284;4283;3476;3283;426;3312;4309;3549;3297;426;1390
160000;2;2;2;28;-1;-1;-1;-1;-1;2;1426;326;1976;810;2165;1997;326;1976;810;2165;0;28377
180000;1;2;2;27;-1;-1;-1;-1;-1;-1;11599;644;644;29944;644;264;644;644;29944;644;264;1024
70000;2;2;2;24;0;0;-2;-1;-1;-1;16366;15500;9660;6208;702;4320;1000;9660;6208;702;4320;1650
200000;2;1;1;29;0;0;0;0;0;2;21326;30928;124497;126854;139660;145455;10000;95000;4552;15002;8000;0
140000;1;2;2;45;0;0;0;0;0;0;36856;27919;24865;22892;50652;47334;1500;1273;607;41774;1712;1563
130000;2;2;2;23;-2;-2;-2;-2;-2;-2;136;0;0;0;0;0;0;0;0;0;0;0
110000;1;1;2;29;1;-2;-2;-1;0;-1;0;0;0;9150;1960;3930;0;0;9150;0;3930;0
70000;1;2;1;35;0;0;0;0;0;0;32507;29775;31273;33739;34632;33746;3000;2000;3000;1600;1500;1600
220000;1;1;2;32;0;0;0;0;0;0;207384;213290;219202;222114;173898;166686;9252;11000;8769;6678;6053;6235
50000;2;2;1;49;-1;-1;0;0;-1;-1;3126;25362;23683;22833;1352;20791;25368;1237;457;1354;20794;540
360000;1;1;2;34;-1;2;0;0;0;-2;9;9;2009;1029;0;0;0;2000;0;0;0;399
280000;2;2;1;48;-2;-2;-2;-2;-2;-2;9517;36527;14899;18374;13369;8854;36527;14927;18410;13369;8854;17863
280000;1;1;2;32;0;0;0;0;0;-1;32068;31915;34433;31236;0;500;5000;5000;5000;0;500;4800
360000;1;1;2;36;0;0;-1;-1;-1;-1;331365;338400;493;0;2030;2112;15000;493;0;2030;2112;750
30000;2;3;1;35;2;0;0;0;0;0;28852;29777;29478;30290;27803;25762;1700;1700;1500;1500;1500;1500
30000;1;2;1;47;-1;-1;0;0;0;0;778;5898;8610;8402;10878;10790;5900;3000;299;3000;608;274
620000;1;1;1;39;0;0;0;0;0;0;346927;90849;90493;90025;88406;89111;5200;5400;3173;3200;3500;3164
100000;2;3;1;28;2;0;0;2;2;2;29770;30485;32434;32592;33102;33860;1825;3100;1300;1500;1771;0
20000;1;2;2;30;1;2;0;0;0;-2;18231;34558;17363;17569;0;0;0;1200;406;0;0;0
240000;2;1;2;39;0;0;0;0;0;0;123704;125133;128856;131620;134413;137188;4905;5800;4900;4900;5000;4515
50000;1;1;2;25;0;0;0;0;0;0;45079;45741;47561;39482;40066;38994;1773;3528;2002;2005;1398;908
60000;2;2;2;41;0;0;0;0;0;0;60672;58929;60335;59384;60861;59241;2741;3000;2300;2600;2200;2665
100000;1;2;2;31;0;0;0;0;0;0;21345;26288;23386;25362;26318;42484;6363;4386;5362;4344;20000;4382
230000;2;2;1;32;-1;0;0;0;0;-2;1560;1766;2720;3720;0;0;1046;1000;1000;0;0;44752
30000;2;2;2;42;3;2;2;0;-1;-1;2231;3048;2845;1630;12037;12933;1000;12;0;12037;1100;0
420000;1;2;1;34;0;0;0;0;0;0;226007;226465;205276;206521;209775;194883;10000;9600;6700;7000;7042;7112
260000;2;2;1;40;0;0;0;0;0;0;138602;135999;133752;135053;133888;132486;4870;6307;5007;5015;4773;4770
340000;2;1;2;29;0;0;0;0;0;0;182441;181085;179607;177506;176233;173279;6550;6500;5830;6053;5200;5076
20000;2;1;2;22;1;2;2;0;0;2;11087;11712;11164;11395;11927;9186;1100;0;289;594;0;50
420000;1;1;2;42;0;0;0;0;0;0;155814;155282;116385;106961;92331;89566;5397;5678;3577;3023;3026;3012
50000;2;1;2;29;-1;-1;-1;-1;-1;-1;2000;5743;1134;3067;5496;1194;5934;1134;3067;5496;1194;6499
50000;2;1;2;25;0;0;0;0;0;0;42056;46024;45452;45450;41154;39034;5000;2000;1500;2000;4000;1364
300000;1;1;1;42;1;2;2;2;2;2;32643;33427;32591;34943;35536;36403;1600;0;2900;1300;1600;0
30000;2;2;1;34;-1;-1;2;0;0;0;411;995;579;1430;1414;1398;1000;0;1420;400;400;0
170000;2;2;2;26;0;0;0;0;0;0;30005;30621;30308;30163;29999;29973;1842;1708;1163;1199;1173;952
20000;2;2;1;23;0;0;-1;-1;-1;0;14313;4256;200;0;18844;12052;1000;200;0;18844;241;0
80000;1;1;2;29;-1;-1;-1;-2;-2;-2;1567;20175;0;0;0;0;20175;0;0;0;0;900
50000;1;2;1;25;0;0;2;2;2;2;21397;24233;23551;24848;26298;28112;3500;0;2000;2000;2400;0
20000;1;1;2;31;-1;-1;-1;-1;-1;-1;1261;390;390;390;0;780;390;390;390;0;780;0
160000;2;2;1;42;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
110000;2;1;2;36;0;0;0;0;0;0;141670;138542;120439;113273;81261;76051;6278;5485;3396;2844;3005;2510
110000;2;2;2;25;2;0;0;0;0;0;109924;111805;108207;75808;78490;81238;6000;4380;3000;5000;10000;3000
50000;1;2;2;39;0;0;0;0;0;0;23540;16980;16908;17327;17895;18346;2010;1500;1000;1000;900;1000
60000;1;3;1;39;0;0;0;0;0;0;36343;27996;25656;16907;15837;11195;5140;3008;3000;6000;2000;3000
130000;2;2;2;26;0;0;0;0;0;-2;110922;113974;126194;17832;-3000;0;5000;15066;5007;0;3000;825
230000;2;2;2;35;-1;-1;0;0;0;0;2873;29488;65868;58171;56033;47192;29525;50014;8242;7032;5030;8007
80000;2;1;2;23;0;0;0;0;0;0;24215;30798;30350;32469;32663;34909;10000;2000;2500;2000;3000;1000
20000;2;1;2;27;3;2;2;0;0;2;16732;17866;17276;17514;18462;18036;1700;0;800;1361;0;800
360000;2;2;1;35;0;-1;-1;-1;-1;-1;106010;24892;10772;21847;21835;9255;24976;10786;21916;21904;9261;22127
150000;2;1;2;30;-2;-2;-2;-2;-2;-2;12516;5568;6106;4357;0;0;5568;6106;4357;0;0;0
120000;2;1;2;32;0;0;0;0;0;0;18955;18973;18204;17344;13246;26781;1315;1169;2472;453;500;8494
210000;2;1;2;27;0;0;0;0;0;-1;99050;17924;19123;20650;0;1136;1301;1500;2000;0;1136;67412
100000;2;1;2;29;-1;-1;-1;0;0;0;170;3224;78671;60430;60647;61153;3224;78671;3000;2500;3000;3000
20000;1;1;2;23;0;0;0;0;0;0;18311;19598;20154;20132;20129;20226;2000;1307;701;717;834;674
210000;1;1;2;41;0;-1;-1;-2;-2;-2;62261;6615;0;0;0;0;6615;0;0;0;0;0
130000;1;1;2;30;0;0;2;0;0;2;127253;135822;127930;127762;134010;133548;12207;0;5000;10100;4500;0
70000;1;2;1;24;0;0;0;0;0;0;49169;48960;49864;48481;46946;47958;1840;1744;2001;2000;1800;1706
20000;2;2;2;22;0;0;0;0;0;2;16072;17205;17903;18321;19680;18292;1700;1300;700;1643;0;1000
20000;2;2;1;29;0;0;0;0;0;-2;8624;9972;9799;9999;0;0;1500;1000;200;0;0;0
50000;2;3;2;50;0;0;2;0;0;0;47405;50138;25768;26142;26771;27175;4130;0;1100;1200;1000;1100
280000;2;2;2;32;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
20000;2;2;1;48;0;0;2;2;2;2;11492;15791;15806;29542;15484;15046;4500;550;0;1445;0;400
250000;2;1;1;37;0;0;0;0;0;0;13504;13486;14261;7019;7062;7242;1267;1310;232;238;279;122
50000;2;2;1;29;2;2;2;2;0;0;46191;44808;38605;32455;15865;23753;3800;1500;0;628;10362;786
210000;2;2;1;34;0;0;0;0;0;0;140272;115922;105875;97873;90872;72969;6018;6029;3000;3500;3000;3000
150000;2;3;1;24;-2;-2;-2;-2;-2;-2;6479;1670;4330;8036;1505;974;1670;4330;8040;1505;974;0
290000;1;1;1;38;2;2;0;0;0;0;324016;294976;297386;243558;241765;236413;0;12139;80000;10000;8443;10000
50000;1;2;1;39;0;0;0;0;0;0;11665;12405;13355;13622;11550;11713;1232;1182;449;565;504;233
70000;1;1;1;42;0;0;0;0;0;0;71255;71338;71267;69813;71324;71268;2800;2800;2900;2800;2800;2990
120000;2;1;2;27;-1;-1;-1;-1;-1;-1;1026;1026;1026;1026;1026;1026;1026;1026;1026;1026;1026;1026
160000;2;3;1;39;0;0;0;0;0;0;40892;42416;43367;44344;45486;50520;2500;3000;2000;1856;6000;2000
60000;2;2;1;40;0;0;0;-1;-1;-1;25158;18473;7506;4790;6388;5816;5000;1508;4790;6388;6046;17806
100000;1;1;3;48;-1;-1;-1;0;0;-1;525;1022;897;897;319;2757;1100;1000;0;0;2800;5400
500000;2;1;1;38;0;0;0;0;0;0;105587;105478;100026;86265;67539;53676;3627;3059;2670;2331;2406;1645
450000;1;5;1;35;0;0;0;0;-1;-1;254679;179510;212496;51953;74870;-2313;10000;205004;52000;74896;500;110124
430000;2;2;1;42;2;2;2;2;2;2;289358;296219;300873;294527;308523;318274;13000;11000;0;19000;15000;0
150000;2;1;1;35;0;0;0;0;0;0;38484;43489;48194;32264;25579;0;8000;5175;3000;10000;0;0
200000;2;1;2;26;-1;0;-1;0;-1;-1;980;2980;3438;2102;38;0;2000;3438;50;38;0;0
180000;1;1;1;35;-1;-1;-1;-1;-1;-1;574;396;395;846;1027;381;396;395;848;1027;381;5819
120000;1;1;2;27;0;0;0;0;0;0;60109;44206;38083;36728;36952;35475;2415;1816;1381;1264;1228;1217
30000;2;3;2;25;0;0;0;0;0;0;25366;27626;22034;16312;14614;0;5000;1000;326;292;0;0
200000;2;1;2;25;0;0;0;0;0;0;190123;194059;194464;76223;77822;80598;8487;5105;3000;2828;4073;1794
10000;2;2;2;22;2;0;0;0;0;0;7582;8502;9479;9669;9978;9928;1200;1136;326;444;199;0
300000;1;2;2;33;0;0;0;0;0;0;306623;296304;295855;201842;201309;200695;12000;11504;8500;8000;8000;11000
200000;1;3;1;34;0;0;0;0;-1;2;73494;82253;179964;-36;5654;804;10000;100000;0;5690;0;4421
50000;1;1;2;31;0;0;0;0;0;0;50758;49517;49528;44768;40295;33088;2501;2005;1312;1614;1706;0
50000;1;1;2;30;0;0;2;2;2;2;44572;48361;47192;50588;40009;43685;4500;0;4000;0;5000;0
80000;2;2;1;42;0;0;-1;-1;0;0;43024;9821;600;53900;55000;65000;5098;600;53900;1100;10000;0
180000;1;2;1;44;-1;-1;-1;-1;-1;-1;1110;1110;1110;1110;1110;1110;1110;1110;1110;1110;1110;1110
100000;2;1;2;30;1;2;0;0;0;0;105033;102513;100693;71253;70206;71060;0;3509;3047;3500;3000;2500
110000;2;1;1;46;-1;-1;-1;-1;-1;-1;734;9455;1277;2170;16070;1760;9483;1338;2176;16070;1760;927
160000;1;2;1;32;0;0;0;0;0;0;93174;95274;97291;98768;101016;103176;4500;4500;4000;4000;4000;4000
130000;2;2;2;29;1;3;2;2;2;2;129094;125616;126531;127571;121365;125368;0;4500;4500;900;7200;4980
340000;2;3;2;37;0;0;0;0;0;0;289995;269901;267494;265058;263658;256621;10015;10019;10025;10052;10011;9014
50000;2;2;3;47;2;2;2;2;2;0;37277;38383;38954;39618;38852;39553;2000;1500;1600;0;1500;3000
100000;2;1;2;25;2;2;-2;-2;-2;-2;100000;0;0;0;0;-150953;0;0;0;0;0;150400
110000;1;1;2;26;0;0;0;0;0;0;110925;110909;111851;153551;75749;77217;5607;4400;2683;5466;5000;2000
290000;2;2;2;29;0;0;0;0;0;0;264929;261675;263204;263612;259786;208000;12324;10508;8530;8777;7421;8002
40000;1;2;2;26;1;2;2;2;2;2;11318;10845;12655;12156;20897;20411;0;2000;0;9000;0;1850
20000;2;3;2;28;1;3;6;5;4;3;19109;23788;23154;22520;21596;20962;5000;0;0;0;0;0
260000;1;2;2;44;0;0;0;0;0;0;99176;63497;51524;52681;53852;55967;2259;2000;2000;2000;3000;1681
210000;2;3;2;35;-2;-2;-2;-2;-2;-2;1983;-17;9000;7905;1434;1008;0;9017;7905;1434;1008;660
370000;1;1;2;36;0;0;0;0;0;0;297678;306455;307734;225974;231720;222733;12033;12015;7035;15037;7066;8000
150000;2;3;1;45;1;-1;0;0;0;0;-141;10987;12733;6908;6713;8048;11254;2000;1225;1244;1447;7000
80000;2;2;1;45;0;0;0;0;0;0;79552;81392;80966;79295;81142;80672;3130;3107;2847;3134;3072;3010
230000;1;1;1;41;-2;-2;-2;-2;-2;-2;1552;792;19272;1172;1172;2246;792;19272;1172;1172;2246;1172
220000;2;1;1;32;1;2;2;2;2;2;202792;198157;211340;209612;219064;222672;0;16501;3200;13000;7500;0
70000;2;2;2;30;0;0;0;0;0;0;19758;8960;9949;10298;10511;9764;1162;1151;500;513;424;195
150000;2;2;2;42;-1;-1;-1;-2;-1;-1;2800;67568;0;0;6674;0;67568;0;0;6674;0;0
40000;2;2;1;23;2;3;2;2;2;0;31772;30983;33168;33527;32854;33947;0;3000;1200;0;1641;1362
210000;2;1;1;36;-2;-2;-2;-2;-2;-2;167;0;0;0;0;0;0;0;0;0;0;0
280000;2;1;2;62;2;2;2;2;2;2;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0
50000;1;1;2;35;1;2;0;0;0;0;20579;19948;19521;19247;19816;20015;4;2000;807;1000;1000;681
20000;1;2;1;40;-1;-1;-1;-1;-1;-1;836;836;390;390;390;390;836;390;390;390;390;30500
